id,name,position,defense,attack,speed,strength,stamina
206159,S. Sabelli,defender,45,22,60,14,80
240206,T. Gjertsen,midfielder,87,74,54,38,74
229966,Nando,midfielder,65,21,77,99,27
234060,Y. Herrera,midfielder,32,34,68,78,56
234827,J. Rasmussen,defender,82,29,23,94,12
223307,J. Kubicki,midfielder,87,78,76,12,24
219487,F. De Col,defender,16,92,71,90,82
215647,Juanma,forward,43,20,96,53,48
203871,V. Viola,forward,21,27,74,87,74
242270,N. Spalek,midfielder,71,45,76,30,56
237662,B. Lennon,defender,96,25,42,67,32
199262,Kim Young Uk,midfielder,77,70,71,38,32
223581,J. Iglesias,midfielder,85,55,68,43,18
226652,Park Yong Woo,midfielder,27,83,64,66,44
224604,Wang Shenchao,defender,62,19,47,41,26
202076,Z. Valentin,defender,49,98,56,88,88
192363,M. Fenger,defender,48,89,10,43,71
232811,J. Amano,midfielder,83,89,93,71,52
192617,T. Perthel,defender,67,76,52,12,40
198011,T. Eaves,forward,33,86,22,79,70
239738,J. Angulo,defender,83,65,68,58,16
221050,W. Francis,defender,54,31,33,31,63
214906,A. Hughes,defender,55,84,11,74,72
212088,M. Abdul Shafy,defender,34,89,92,69,42
199800,Z. Bergdich,defender,98,52,81,30,10
213367,L. Abergel,midfielder,77,34,96,85,62
201079,L. Laverone,defender,61,42,36,40,15
211848,B. Zolinski,forward,37,97,99,99,87
209800,M. Herrera,defender,84,46,95,16,30
245383,T. Mavromatis,defender,63,11,20,34,28
234119,Lucas Fernandes,midfielder,51,44,76,56,69
216199,P. Mainka,defender,45,66,21,28,70
205447,M. Kuhn,defender,23,23,15,57,70
214406,A. Acevedo,defender,27,37,93,52,22
210566,L. Chiaretti,forward,92,86,95,14,48
193157,J. van der Linden,defender,11,39,66,25,22
206485,R. Camacho,defender,82,60,34,16,99
235156,J. Dunne,defender,83,40,10,75,99
193939,B. Kee,forward,72,71,91,92,93
246419,Y. Verschaeren,midfielder,38,74,78,58,76
216467,J. Payne,midfielder,60,11,14,35,30
208019,D. Bain,defender,70,88,61,92,35
193426,M. Beister,midfielder,48,66,36,30,85
191378,S. Kurata,midfielder,65,72,92,81,75
229266,J. Rodon,defender,74,28,70,50,57
241823,A. Cruz,defender,35,73,37,17,54
187550,Eduardo Neto,midfielder,69,95,71,48,85
221854,Wu Xinghan,midfielder,34,46,40,15,48
208047,Kim In Seong,midfielder,98,78,84,89,57
232620,K. Omori,midfielder,26,42,24,97,51
239787,G. Torres,forward,24,64,96,62,74
234667,Nadjack,defender,53,30,67,77,95
232875,D. Nishi,defender,89,89,98,17,40
212158,O. Osawe,forward,46,71,54,21,64
183741,M. Zullo,defender,50,87,60,62,98
236477,A. Claude Maurice,midfielder,11,97,38,13,45
213948,D. Holmes,forward,27,34,79,53,52
211388,L. Ghiringhelli,defender,51,24,69,86,15
207804,A. Bell,defender,99,83,35,16,41
204220,C. Edwards,midfielder,58,59,71,32,43
235467,M. Moreno,midfielder,80,12,84,85,59
193482,Zequinha,forward,72,97,92,99,78
175818,T. De Sutter,forward,86,55,75,25,17
176585,I. Pallas,defender,17,22,82,43,84
216265,U. Ikpeazu,forward,42,50,42,53,16
190408,M. Reginiussen,midfielder,41,60,91,45,73
239048,H. Akbunar,midfielder,66,66,66,20,50
229851,A. Al Bulayhi,defender,64,82,26,33,48
239577,Y. Coulibaly,defender,98,90,52,40,48
236265,R. Sandoval,midfielder,92,61,51,86,49
231913,F. Aursnes,midfielder,81,61,59,77,35
170472,J. Parr,defender,80,42,20,99,24
224487,E. Brophy,forward,88,34,99,89,52
206310,L. Azouni,defender,78,10,50,67,12
189944,L. Gassama,defender,22,84,47,90,45
242935,A. Modiba,forward,49,92,36,64,34
202487,Jair,midfielder,67,71,64,49,12
183797,V. Muratori,defender,64,99,96,78,89
238069,G. Carrasco,defender,91,80,15,30,52
222197,Bai Jiajun,defender,26,36,72,58,21
209409,M. Marras,forward,66,73,45,55,40
230918,T. Chalobah,midfielder,34,33,96,51,48
217606,E. Boateng,midfielder,96,27,77,28,75
238084,Choi Jae Hyeon,forward,69,93,40,91,85
216068,F. Poli,defender,72,90,49,10,10
203795,B. Romo,defender,78,24,53,97,17
201491,D. Lafferty,defender,31,84,83,71,79
240914,E. Eze,forward,42,86,82,17,76
240658,S. Kiyine,midfielder,19,63,71,32,10
239890,O. Kabak,defender,94,41,83,54,56
238354,Ha Chang Rae,defender,50,18,89,34,12
172561,M. Lumb,defender,42,60,11,81,98
211745,P. Riese,midfielder,13,30,61,95,44
222240,Ji Xiang,defender,87,96,26,41,45
245277,K. Michael,midfielder,11,41,19,13,88
224558,Yu Rui,defender,94,37,82,73,86
223790,S. Becker,forward,60,11,81,80,59
158254,A. Brosque,forward,20,56,66,92,76
197422,H. Mizumoto,defender,11,44,83,33,14
238637,S. Vasiliadis,midfielder,46,25,72,31,38
209709,B. Edomwonyi,forward,72,14,94,85,30
204333,N. Dams,defender,41,64,61,59,85
238657,M. Heider,midfielder,91,41,38,17,11
192063,Ricardinho,forward,65,39,44,76,18
244287,M. Vrousai,midfielder,48,27,23,88,37
214094,C. Arias,forward,12,89,74,68,56
201038,M. Djuricin,forward,37,86,56,83,26
205388,E. Akichi,midfielder,35,29,66,20,47
243787,Y. Ramadani,midfielder,63,21,58,24,85
53593,G. O'Neil,midfielder,34,38,46,52,41
200793,C. Robertson,defender,20,15,94,69,48
242776,K. Anzai,defender,50,79,26,60,25
167512,S. Whalley,defender,84,98,63,58,23
231512,L. Kelly,defender,86,70,78,67,59
179543,A. Nouri,defender,89,99,38,31,88
226390,R. Vera,defender,95,66,35,43,32
214884,M. Nalepa,defender,59,29,84,92,24
207716,A. Al Hafith,defender,90,12,24,14,18
204132,A. Masika,midfielder,96,12,51,62,99
182883,K. Agard,forward,81,58,43,61,51
237155,S. Gnaka,defender,39,65,46,91,80
145014,Juande,midfielder,72,22,43,46,52
237429,G. Miura,defender,65,13,54,85,91
201845,M. Terki,midfielder,71,26,53,45,90
183924,F. Migliore,defender,68,13,62,85,28
227700,R. Gelmi,midfielder,75,50,19,91,96
241779,A. Bencharki,forward,26,88,43,46,14
212100,M. Lowe,defender,66,64,38,98,23
204164,A. Ludwig,defender,47,89,60,39,46
230019,V. N'Simba,defender,91,40,68,40,32
226179,M. Sauer,defender,68,79,76,46,73
243586,A. El Kaabi,forward,50,59,89,47,21
231554,J. Justin,defender,70,76,60,85,68
192912,G. Merebashvili,midfielder,43,40,60,51,78
235425,D. Jones,midfielder,42,63,24,84,42
215969,L. Dos Santos,defender,28,70,50,77,29
201888,V. Berisha,midfielder,43,75,91,66,25
189343,M. Bruscagin,defender,18,71,50,88,58
224415,Luis Rioja,midfielder,32,69,59,81,78
191154,T. Sana,midfielder,59,61,72,64,14
202162,J. Anibaba,defender,90,78,58,19,51
229040,A. Nkaka,midfielder,17,81,44,54,36
221360,C. Espinosa,midfielder,87,14,11,67,22
205999,M. Rutten,defender,34,85,57,47,46
234670,Jorge Fellipe,defender,63,25,74,68,66
232622,S. Nagasawa,forward,46,35,71,45,29
208302,A. Gilbey,midfielder,41,26,65,10,39
200898,A. Crawford,midfielder,58,31,27,38,33
238015,J. Opoku,forward,49,31,45,11,16
233151,K. Miyoshi,forward,25,45,20,59,50
213695,S. Goss,midfielder,41,37,25,39,59
236752,D. Bamba,forward,72,67,78,92,81
169424,I. Bandalovski,defender,38,13,27,57,46
208592,M. Delgado,midfielder,74,56,93,47,66
231886,A. Muyl,midfielder,51,18,88,63,81
216270,G. Honeyman,midfielder,94,77,97,43,68
215758,J. McCarthy,defender,50,24,63,97,94
231885,K. Ota,defender,76,93,16,20,65
208589,K. Pusch,midfielder,76,59,72,20,96
237004,Hwang Ki Wook,midfielder,26,34,17,25,16
178379,J. Harvey,defender,21,35,88,68,56
227040,S. Cosgrove,forward,14,92,10,82,49
244447,J. Monreal,forward,21,59,80,76,54
198622,H. Hansson,midfielder,16,89,81,93,38
205291,H. Stengel,midfielder,54,17,55,26,78
212714,T. Casasola,midfielder,87,22,73,45,41
200954,D. Thomalla,midfielder,75,23,74,56,74
173305,C. Del Grosso,defender,11,42,95,71,38
232697,L. Geminiani,defender,41,50,54,87,85
229625,S. Rapp,forward,29,48,40,61,79
222969,J. Hergault,defender,14,50,57,62,74
236024,F. N'Goma,midfielder,25,89,22,12,38
173815,M. Bostwick,defender,85,44,82,19,76
233207,S. Muroya,defender,37,63,55,88,18
205321,J. Naismith,defender,77,31,12,54,20
222216,K. Opseth,forward,53,99,63,70,48
183559,K. Engel,defender,90,72,54,99,49
196615,U. Bangura,defender,50,14,23,95,64
228870,B. Straalman,defender,12,19,23,44,46
213509,Lucas,defender,89,89,56,38,11
212485,D. Bakker,midfielder,66,22,35,39,18
228632,M. Ajani,midfielder,83,40,17,23,22
228120,K. Paal,defender,34,39,62,93,33
212248,F. Lohkemper,forward,93,16,53,63,61
172823,N. Maynard,forward,39,60,45,56,66
185380,T. Teniste,defender,41,26,20,90,50
223268,T. Andreu,midfielder,54,61,75,51,10
204324,M. Kennedy,forward,82,88,36,30,49
239669,J. Levi,midfielder,31,48,77,96,91
219957,J. Laursen,defender,84,13,79,94,80
242740,Tiago Marques,forward,53,21,75,52,86
246066,O. Ribera,defender,98,37,95,88,58
224067,J. Tverskov,defender,61,97,30,86,79
202819,C. Forrester,midfielder,34,62,52,63,49
245058,O. Kiteishvili,midfielder,98,90,53,96,25
243521,I. Erquiaga,defender,90,96,98,28,91
198721,D. Cappelletti,midfielder,57,14,79,79,75
232768,T. Wada,defender,20,96,40,33,96
211791,M. Konczkowski,midfielder,93,88,50,39,74
239438,T. Hadebe,defender,58,55,80,29,34
247117,S. Braken,forward,34,16,99,90,41
231500,D. Widgren,defender,62,99,21,71,21
205406,L. Martinelli,defender,42,55,13,13,64
238941,J. Balkovec,defender,39,95,36,33,53
244591,J. Bogle,defender,26,42,51,84,96
179822,H. Jele,defender,13,68,60,50,59
150894,M. Halsti,defender,15,78,36,99,65
192365,S. Bidaoui,forward,69,33,16,98,13
204397,N. Bakker,defender,55,73,58,87,38
207741,M. Lieder,forward,32,32,19,66,56
220028,S. Adekugbe,defender,88,89,29,71,38
235899,D. Zeefuik,defender,17,24,95,66,51
235642,R. Yates,midfielder,89,66,12,29,45
223369,M. Ballmert,defender,92,52,17,72,31
208521,F. Brillant,defender,19,78,66,31,23
188807,K. Conboy,defender,92,81,70,42,27
203399,O. Bouy,midfielder,60,25,38,13,37
186502,G. Nijholt,midfielder,12,50,74,85,83
156313,A. El-Abd,defender,25,13,51,19,53
220569,E. Babayan,midfielder,16,11,75,85,89
202904,J. Tamm,defender,90,72,49,43,37
53655,J. Bothroyd,forward,21,85,43,69,53
205463,M. Thiede,defender,46,32,48,50,41
235670,R. Lundqvist,midfielder,13,30,74,28,46
200086,M. Jankowski,forward,81,47,68,89,32
193701,J. Norwood,forward,21,47,32,22,28
162980,A. Taylor,defender,42,95,92,34,82
239523,M. Rossmann,defender,90,49,71,44,30
184482,J. Karacan,midfielder,65,15,36,93,78
211874,S. Scherder,defender,37,54,69,43,20
214709,J. Abarca,defender,27,28,47,18,92
203445,B. Kessel,defender,50,42,33,34,18
234418,P. Kurzweg,defender,62,65,86,90,89
224690,Li Ang,defender,29,35,30,78,34
239807,D. Frattesi,midfielder,93,17,90,63,83
177598,S. Traut,defender,50,96,82,70,32
232382,T. Takagi,midfielder,45,21,20,61,60
210365,Jonatan Lucca,midfielder,26,17,28,48,74
199118,V. Prodell,forward,56,76,59,79,10
202970,Jung Seung Yong,defender,11,24,20,28,92
192473,L. Novak,forward,88,62,95,57,49
190425,M. Abdellaoue,forward,92,26,16,23,11
158937,R. Gartler,forward,63,61,92,22,56
214489,M. Restrepo,midfielder,61,41,60,89,99
208857,F. Bong,defender,95,77,20,83,44
228568,P. Joosten,forward,91,22,79,11,59
221932,M. Oesterhelweg,midfielder,24,18,57,43,52
198377,L. Palmer,defender,31,34,49,53,41
183544,G. Burke,midfielder,53,79,61,63,32
206086,H. Toffolo,defender,76,94,51,78,70
239365,A. Petre,forward,18,60,17,81,87
236037,P. Clement,midfielder,34,82,36,86,60
180740,N. Topor-Stanley,defender,61,23,41,14,66
228867,J. Vitale,midfielder,97,26,38,12,13
212753,S. Mauk,midfielder,14,66,83,16,41
228624,M. Khubrani,defender,65,19,98,57,74
165903,Choi Hyo Jin,defender,66,80,66,99,89
244750,Z. Kozulj,midfielder,38,41,81,19,84
209177,T. Bu Haymid,defender,62,55,74,28,40
172568,M. Lund Nielsen,midfielder,26,80,92,51,34
170286,S. Golbourne,defender,92,62,35,52,58
219950,N. Sonko Sundberg,defender,84,36,86,21,40
178221,M. Orozco,defender,91,60,64,21,90
239403,Loureiro,midfielder,29,52,75,25,69
170027,R. McArdle,defender,34,41,79,90,53
236586,Kim Jin Ya,defender,33,60,74,73,66
186172,G. Gunning,defender,98,45,20,84,64
231484,W. Ponce,forward,52,61,89,70,64
214588,P. Jerez,midfielder,76,90,72,94,33
208188,J. Guthrie,defender,88,58,94,31,71
181307,P. Haglund,midfielder,76,40,76,37,52
206139,Y. M'Bone,defender,69,67,71,85,37
204091,Omar Santana,midfielder,79,96,70,83,39
209740,E. Hajri,defender,18,83,57,47,68
200779,J. Clarke-Harris,forward,71,75,12,82,56
231498,D. Bergqvist,midfielder,71,97,54,17,54
199754,C. Dikamona,defender,42,24,63,82,37
238686,P. Sohm,forward,37,59,62,78,92
222045,C. Halkett,defender,82,14,41,11,59
234587,J. Leiva,forward,65,42,61,69,16
189808,P. Madden,forward,48,60,40,20,21
208752,R. Edwards,defender,71,10,25,53,18
179055,A. Marciniak,defender,51,86,38,69,41
217709,Raphael Silva,defender,42,29,65,80,73
245099,A. Batsula,midfielder,95,52,71,59,11
213376,J. Hanson,defender,13,80,13,44,38
194431,M. Kirkeskov,defender,93,46,54,75,85
238717,E. Pinnock,defender,48,19,78,77,91
211581,S. O'Neill,defender,71,27,85,30,68
237198,A. Leautey,midfielder,30,40,71,43,10
234382,N. Landgraf,defender,37,62,48,12,68
189836,J. Mills,defender,33,54,52,18,37
232332,S. Ibeagha,defender,69,47,73,99,24
238475,O. Verdon,defender,47,82,73,48,22
236427,S. Olsson,midfielder,23,16,32,70,66
232859,K. Hashimoto,midfielder,36,63,75,89,95
200601,Yoon Bit Garam,midfielder,92,94,25,14,29
233880,G. Fechner,midfielder,19,92,39,17,32
183466,K. Sheppard,midfielder,69,17,35,42,45
228010,Hwang In Beom,midfielder,59,83,37,91,58
214185,S. Romero,forward,66,10,73,67,81
186536,B. Shea,defender,61,77,61,19,46
243624,J. Thomassen,forward,47,48,51,62,36
193958,L. Brown,defender,83,48,95,38,29
228518,A. Hanche-Olsen,defender,65,80,70,63,20
240057,C. Mandouki,midfielder,69,23,83,83,29
231353,E. Iyoha,forward,73,71,19,56,62
188856,C. Klem,defender,19,21,71,84,52
240312,I. Paro,defender,84,14,70,62,56
230584,Iury,forward,25,72,45,81,54
238263,F. Knudsen,defender,36,71,97,30,71
216503,C. Laprevotte,midfielder,98,67,61,29,40
204727,H. Dahmani,forward,55,71,29,94,52
203721,A. Corsi,defender,73,79,26,22,91
191432,A. Falatah,defender,26,76,78,86,29
172232,J. Toivio,defender,12,69,51,82,70
225735,D. Baumann,forward,34,79,43,53,15
186565,S. Wagstaff,midfielder,11,68,81,78,91
224965,C. Doidge,forward,22,39,39,92,15
222937,B. Close,midfielder,37,48,87,72,67
237784,Y. Maruhashi,defender,27,16,66,95,64
211928,D. Gape,midfielder,78,55,12,96,37
210392,R. McLaughlin,defender,61,49,99,32,71
229845,J. Sabbatini,midfielder,64,33,72,94,97
201958,E. Ebanks-Landell,defender,50,60,70,59,19
208869,D. Poleon,forward,36,39,95,46,77
193252,T. Schrammel,defender,74,13,52,83,77
238820,Q. Maceiras,defender,81,92,18,55,19
238562,P. Hoffmann,forward,71,44,69,65,51
237538,F. Rogic,forward,77,75,76,80,14
221686,C. Mosca,midfielder,81,33,83,57,70
186869,G. Cummins,forward,16,54,15,45,73
170229,L. Prosser,defender,70,67,57,91,49
169461,M. O'Connor,midfielder,71,40,82,75,14
193268,A. Gerbo,midfielder,60,45,83,37,21
189171,A. Chicksen,defender,11,85,63,87,14
187379,F. Ponce,midfielder,48,69,17,51,95
243698,L. Meisl,defender,90,56,25,45,62
216322,J. Hiwula,midfielder,86,77,75,63,46
201986,R. Atassi,defender,72,25,56,27,16
176897,Y. Opazo,defender,57,59,88,72,20
204033,N. Devlin,midfielder,79,14,28,89,76
233216,P. Tietz,forward,66,57,88,98,38
223744,S. Dooley,midfielder,74,53,20,55,96
219392,A. Rufer,midfielder,84,86,85,32,88
224255,C. Vergara,defender,35,82,75,58,57
237581,D. Orgill,forward,40,73,39,28,22
214285,M. Bravo,defender,16,48,28,86,28
212237,D. Wein,midfielder,64,24,56,52,78
238108,Jiang Tao,defender,54,64,99,76,22
209961,G. Wegkamp,forward,65,83,87,30,49
187176,Lee Yun Pyo,defender,88,17,71,55,57
136504,Cho Sung Hwan,defender,44,86,20,71,95
225847,S. Mallan,midfielder,21,68,64,38,94
199479,B. Uaferro,defender,85,62,94,11,77
190518,F. Kastrati,forward,18,80,12,36,94
225590,I. Colman,midfielder,50,12,93,32,54
195124,D. Amoo,midfielder,10,96,96,72,98
188724,M. Pietrowski,defender,27,16,60,69,22
239175,J. Eskesen,midfielder,40,44,10,98,70
163143,A. McCormack,midfielder,56,27,28,91,80
216134,K. Pallesen,defender,19,17,90,62,30
213318,J. Forster,defender,10,75,20,56,60
180293,Park Won Jae,defender,14,41,57,71,82
245572,N. Rasskazov,defender,77,15,16,23,25
242006,D. Hashioka,midfielder,26,21,55,89,79
209493,D. Daniels,defender,66,58,85,13,19
244308,G. Fuentes,defender,92,19,76,20,11
148564,S. Peszko,midfielder,57,13,35,41,43
225125,H. Anderson,midfielder,90,78,55,85,73
220517,F. Di Mariano,forward,30,40,99,15,50
171620,A. Wordsworth,midfielder,73,94,42,88,10
235876,N. Gil,defender,70,25,72,28,43
236898,M. Aebischer,midfielder,25,46,99,51,62
221282,J. Stacey,defender,72,85,22,60,19
238963,C. Greger,defender,16,56,18,35,83
229491,A. Moreno,defender,92,63,92,59,26
238210,B. Bye,midfielder,10,45,49,45,98
242303,F. Torres,defender,23,75,99,98,87
232338,Han Hee Hoon,defender,60,87,53,37,77
240783,T. Campbell,forward,56,12,56,45,80
155041,C. Mackail-Smith,midfielder,56,57,23,69,42
182944,N. Bishop,midfielder,20,29,95,46,46
222622,Hui Jiakang,forward,94,70,94,82,36
219550,O. Palmer,forward,31,40,44,56,14
235952,A. Pucheta,defender,30,65,70,68,11
242351,T. Bunmathan,defender,21,20,31,77,28
209071,Y. Hamza,defender,74,56,40,28,62
212910,A. Gnanduillet,forward,61,30,44,80,13
216493,F. Menig,defender,50,82,19,10,91
213933,L. Wahlqvist,defender,62,52,25,49,71
231614,F. Reese,midfielder,50,39,12,55,60
243645,C. Rawlinson,defender,32,93,40,22,43
233917,D. Kutesa,forward,74,89,49,51,49
221373,M. Al Saiari,forward,42,52,62,85,13
223676,R. Renner,midfielder,48,65,53,59,84
205755,Z. Tsiskaridze,defender,92,70,64,40,42
212938,B. Moe,defender,43,44,97,50,87
242121,R. Takasugi,defender,98,43,49,92,40
50632,P. Clarke,defender,13,75,92,92,94
235464,J. Storey,defender,24,60,82,64,90
232136,F. Mayembo,defender,29,14,26,63,51
243928,S. Gbegnon,defender,51,24,83,36,18
238805,F. Hansch,forward,89,18,83,10,91
175316,L. Stevenson,defender,17,62,72,41,68
232680,A. Al Qahtani,forward,90,38,72,66,54
202728,D. Bowles,defender,76,16,58,67,34
222183,Eddy Francis,defender,40,67,36,62,57
211173,S. Al Shehri,forward,63,51,25,17,67
239096,A. Karazor,midfielder,61,78,42,28,12
225016,G. Di Noia,midfielder,24,44,31,27,34
241911,D. Kvande,defender,37,71,23,17,81
229367,S. Humphrys,forward,81,76,98,18,96
227573,D. Nazon,forward,95,11,17,99,15
220422,M. Hamzi,midfielder,42,66,76,61,66
211717,L. Fenton,defender,85,22,21,29,94
237060,L. Cardoza,defender,69,91,81,63,89
209668,A. Arrigoni,midfielder,62,90,15,15,73
207620,C. Jennings,forward,94,93,65,87,76
238375,J. Sagredo,defender,62,26,50,60,52
226855,D. Franco,defender,76,74,15,14,51
200742,B. Heneghan,defender,87,48,38,17,57
213797,J. Bunney,defender,11,81,73,55,36
242212,L. Hannant,midfielder,24,51,89,29,83
238902,S. Al Khaibari,defender,12,97,47,78,65
224054,Chen Zhizhao,midfielder,51,24,87,10,83
199475,W. Evseev,forward,54,33,87,27,20
231753,J. Livolant,midfielder,46,77,66,94,19
237382,F. Melegoni,midfielder,88,38,47,34,27
226650,Kim Won Gun,defender,60,37,24,81,90
199770,M. Maak,defender,65,92,91,21,85
235608,S. Al Mutairi,defender,20,48,70,85,59
221270,G. Lefebvre,midfielder,89,47,70,62,80
224874,A. Pellegrino,midfielder,34,32,78,63,41
217193,J. Corrales,defender,88,54,48,52,92
215657,M. Lauritsen,defender,10,86,43,10,91
241534,S. McLoughlin,defender,51,79,91,94,30
241020,N. Moreno,midfielder,57,11,57,60,26
238203,J. Pirinen,defender,67,47,63,29,99
244602,O. Boussaid,forward,45,34,24,69,71
200312,T. Barnett,forward,71,36,87,92,51
237943,D. Scarr,defender,45,94,68,47,79
209546,Rafhael Lucas,forward,61,61,23,62,20
231303,L. Grace,defender,64,13,80,85,74
238235,H. Vetlesen,midfielder,50,36,82,10,23
224667,Yang Kuo,defender,61,88,29,30,41
172952,T. Diagouraga,midfielder,20,77,98,66,12
216744,C. Burgess,defender,31,57,90,15,72
180903,J. O'Shea,midfielder,93,16,22,59,43
237749,D. Suga,midfielder,97,42,91,74,61
232372,T. Okamoto,midfielder,31,26,30,80,83
218292,D. Djigla,midfielder,20,66,57,26,10
237747,T. Arano,midfielder,67,53,59,12,11
224691,Wang Jie,defender,39,35,12,41,42
222387,V. Slivka,midfielder,87,85,50,12,18
238514,A. Verdugo,defender,27,19,22,85,60
232646,C. Bravo,defender,10,25,44,35,76
241349,Tian Yinong,midfielder,19,76,27,75,91
216773,R. Anane-Gyasi,midfielder,66,89,61,17,30
211141,N. Al Subhi,defender,75,79,43,63,62
209364,C. Brown,defender,16,48,89,12,72
244947,L. Pons,forward,49,10,85,34,39
244434,P. Siegl,defender,26,19,24,31,60
226791,T. Moore,defender,74,21,25,39,24
239078,S. Schimmer,forward,80,83,13,52,72
242661,H. Camara,forward,71,34,26,78,17
233445,J. Arctander Moe,defender,32,89,37,24,84
200676,Feng Renliang,midfielder,91,50,43,57,27
199908,F. Brown Forbes,forward,72,82,87,56,17
245750,F. Carstens,defender,67,33,15,52,15
232950,H. Akino,midfielder,40,66,69,83,21
238578,Lee Jin Hyun,forward,32,44,47,37,55
245256,J. Vargas,defender,72,58,54,27,74
222472,D. Granli,defender,80,43,33,99,62
238105,Li Peng,defender,98,50,22,68,40
218392,G. Diaz,defender,55,55,24,18,16
232752,S. Hyodo,midfielder,14,94,52,56,16
189231,P. Hellquist,forward,38,72,31,24,39
237102,Lee Sang Ki,defender,16,33,90,87,92
232023,A. Pelvas,defender,79,88,30,80,42
225623,M. Makasi,midfielder,86,92,15,99,63
